TIME,a,b,c,d,e,f,g,h,i,j,k,l,m,o,Prediction_RNNTransformer
07/15/2020 02:00:00,-1.5510135763749158,0.0,-1.4365533959836772,-1.5022875110637,0.5210426557976148,-1.5303931456662012,-1.849455743206541,-0.3814192154664556,-1.4976833953542095,-1.4982935305559708,-1.4959161945119694,-1.2488051982092283,-1.4111478377016657,0,0.0
07/15/2020 02:10:00,-1.585940657032692,0.0,-1.4214903248968698,-1.493782248786345,-0.27874019747884077,-1.5136492068665994,-1.941299869985497,-0.2940887048179781,-1.4796038707290597,-1.5546623770964794,-1.5557997983453828,-1.2296558720869968,-1.4024661578389614,0,0.0
07/15/2020 02:20:00,-1.585940657032692,0.0,-1.4516130470552195,-1.5035029369709816,0.5312692132138831,-1.5136492068665994,-1.81516858538393,-0.2940887048179781,-1.4796038707290597,-1.5551355124385335,-1.552947677778356,-1.2296558720869968,-1.4123889797714761,0,0.0
07/15/2020 02:30:00,-1.585940657032692,0.0,-1.4516130470552195,-1.510792773341055,-0.33763895113569564,-1.5303931456662012,-1.9510976683040038,-0.2940887048179781,-1.4976833953542095,-1.5560828829423492,-1.554849269471371,-1.2488051982092283,-1.4198357126431822,0,0.0
07/15/2020 02:40:00,-1.5772087821880698,0.0,-1.4214903248968698,-1.4925668228790625,-0.27338573968451124,-1.5136492068665994,-1.936401452353634,-0.2940887048179781,-1.4976833953542095,-1.5309782209352492,-1.5291845627170562,-1.2296558720869968,-1.4012260264924972,0,0.0
07/15/2020 02:50:00,-1.5938791068819511,0.0,-1.4214903248968698,-1.5059326234682804,-0.25212305294859827,-1.4969051407366611,-1.8935408598567884,-0.2940887048179781,-1.4796038707290597,-1.553240771430902,-1.5510471895716562,-1.2296558720869968,-1.4148704533222025,0,0.0
07/15/2020 03:00:00,-1.5946725191888076,0.0,-1.4516130470552195,-1.5326638362076277,0.04967124858684609,-1.5136492068665994,-1.9315031952309003,-0.2940887048179781,-1.4796038707290597,-1.5442413370325605,-1.5415419364278695,-1.2679522112966484,-1.4422048999942831,0,0.0
07/15/2020 03:10:00,-1.602610969038066,0.0,-1.4214903248968698,-1.5217292758720622,-0.4125582018935288,-1.5136492068665994,-1.9547702777094251,-0.2940887048179781,-1.4796038707290597,-1.5641354790077013,-1.561502935993122,-1.2296558720869968,-1.4310161537774253,0,0.0
07/15/2020 03:20:00,-1.5772087821880698,0.0,-1.4214903248968698,-1.4974273611909252,-0.12365950632825573,-1.4969051407366611,-1.8482312190531414,-0.2940887048179781,-1.4796038707290597,-1.5551355124385335,-1.5557997983453828,-1.2105043774946174,-1.4061861200489347,0,0.0
07/15/2020 03:30:00,-1.6113424505389893,0.0,-1.466672698126762,-1.5411694869240709,-0.32457155795676174,-1.5136492068665994,-1.9902845278315175,-0.2940887048179781,-1.4796038707290597,-1.5579775884719267,-1.554849269471371,-1.2679522112966484,-1.4509154071896724,0,0.0
07/15/2020 03:40:00,-1.534343645024734,0.0,-1.4365533959836772,-1.4828473000116906,0.5934564648670538,-1.5136492068665994,-1.7857772770471028,-0.2940887048179781,-1.4976833953542095,-1.4982935305559708,-1.498767781134006,-1.2296558720869968,-1.3913134756888055,0,0.0
07/15/2020 03:50:00,-1.3017588431819656,0.0,-1.3311088093300099,-1.3297498599456812,2.327597562789558,-1.4634133158971312,-1.3694186802313377,-0.2940887048179781,-1.4615265486911828,-1.0667681996218732,-1.0605759280128133,-1.1722015328745423,-1.2362251738040837,0,0.0
07/15/2020 04:00:00,-0.3968191200090163,0.0,-0.5769876113170844,-0.7489526276110307,2.752405891920566,-1.0780805320750328,-0.3799508383071495,-0.2940887048179781,-1.1902593419935794,-0.2709799565732228,-0.26878889999782973,-0.6164693300949134,-0.6647897216198222,0,0.0
07/15/2020 04:10:00,-0.38014918865883535,0.0,-0.39574974967742965,-0.4913596346458433,-0.9991362042464106,-0.6420670924300338,-0.8269263911770539,-0.3159199016767904,-0.6562993255191962,-0.1511397697409098,-0.14807337042962374,-0.3095803520539614,-0.4192851808686409,0,0.0
07/15/2020 04:20:00,-0.2594914403306881,0.0,-0.24464133990356948,-0.3552731075736319,-0.29406310875509983,-0.507818011044806,-0.7436544149992925,-0.3159199016767904,-0.5657360953630509,-0.0535599692428914,-0.05206927782409711,-0.17525533655011086,-0.2914150610410996,0,0.0
07/15/2020 04:30:00,0.2660089661719008,0.0,-0.0783453042935547,0.1246744611445983,3.284690673880121,-0.3063657624862906,0.09396456695583283,-0.3159199016767904,-0.4389174527635244,0.685385724274314,0.6874388756982294,0.07430926592217865,0.15005645970814088,1,0.0
07/15/2020 04:40:00,0.9463000153546628,0.0,0.6331287447056196,0.7091164174447424,0.9823592928008777,0.19768243873732758,0.8519841821386182,-0.3159199016767904,0.014291033874759444,0.6905957121354487,0.6845872890761918,0.650726071683957,0.6691964781206581,1,1.0
07/15/2020 04:50:00,-0.0872355126519926,0.0,0.027523474575564602,-0.056368840689863656,-1.955239211719945,0.11363232252497488,-0.7007926989385348,-0.3159199016767904,0.12312692802733786,0.10512336615335591,0.10856938995726187,0.20874227123905567,-0.014786150533228792,0,1.0
07/15/2020 05:00:00,0.0072274105181939115,0.0,-0.06322166583970619,-0.03935831613515358,-0.4115252219945381,-0.13841705315794767,-0.3983207872268507,-0.3159199016767904,-0.1942411185512736,0.19843948495240474,0.20076919569044147,0.11271359494486088,0.0007873119282692002,0,0.0
07/15/2020 05:10:00,0.3342762901852322,0.0,0.11829564414369993,0.255900838344035,-0.788487851636495,-0.03761523099567693,-0.15217746809898797,-0.2940887048179781,-0.15798143859505484,0.42628161216636373,0.4241435522759088,0.3240041211676115,0.2683140378594663,1,0.0
07/15/2020 05:20:00,0.6367164206861454,0.0,0.33018809547634265,0.4721810036342868,0.46517401412195125,0.1304404358124483,0.20172831027464835,-0.2940887048179781,0.0052209171563666525,0.532386611900961,0.5325033811609414,0.4969474214147332,0.4610473303409229,1,1.0
07/15/2020 05:30:00,0.9971036150557642,0.0,0.648282722004525,0.8063217455347589,-0.4632187857113944,0.3994708393751639,0.46011622889999737,-0.2940887048179781,0.2410601959157876,0.6759120901922667,0.6769830936804299,0.7660937429553996,0.7537179123069897,1,1.0
07/15/2020 05:40:00,0.9978981947052126,0.0,0.7089051402614461,0.8379134965859677,-0.5897796973184304,0.5172245307709544,0.304593635961603,-0.2940887048179781,0.3862524085410785,0.6868062655982408,0.6864872789342331,0.8237884932241637,0.7810803352900377,1,1.0
07/15/2020 05:50:00,0.9891663198605904,0.0,0.6937478532703546,0.8634296718571223,-0.5488810838350073,0.550873735902168,0.42582650293130686,-0.2940887048179781,0.4407113788052817,0.6778067957218432,0.6731799102944,0.8237884932241637,0.8031425626708325,1,1.0
07/15/2020 06:00:00,0.9637645263542922,0.0,0.648282722004525,0.8488488337997109,-0.3251825449751191,0.550873735902168,0.4711375883171235,-0.2940887048179781,0.4407113788052817,0.6394379532757805,0.6332578755675622,0.8237884932241637,0.7905395773013275,1,1.0
07/15/2020 06:10:00,0.9399495701502149,0.0,0.6179747674067142,0.8209018067139929,-0.48370687856345723,0.5340481783590637,0.46991178009068396,-0.22859225263492708,0.4225583428299793,0.6337537302528862,0.6332578755675622,0.8045576326246263,0.766352557929737,1,1.0
07/15/2020 06:20:00,0.937568153198547,0.0,0.6331287447056196,0.8269769940549614,-0.2869182841068746,0.5340481783590637,0.36949678678357095,-0.22859225263492708,0.4225583428299793,0.6508063283654613,0.6475168409713916,0.8045576326246263,0.7716138523073512,1,1.0
07/15/2020 06:30:00,0.937568153198547,0.0,0.648282722004525,0.8209018067139929,-0.7289865733853705,0.5340481783590637,0.3450050196425168,-0.22859225263492708,0.4225583428299793,0.657912121575876,0.6541694396031593,0.8045576326246263,0.766352557929737,1,1.0
07/15/2020 06:40:00,0.9724964011989143,0.0,0.648282722004525,0.8379134965859677,-0.5360458431565934,0.5340481783590637,0.41358190343381834,-0.22859225263492708,0.4225583428299793,0.6489115873578277,0.645615783223368,0.8237884932241637,0.7810803352900377,1,1.0
07/15/2020 06:50:00,0.9463000153546628,0.0,0.6331287447056196,0.8318383092450008,0.6664733626923823,0.5340481783590637,0.5740029140040781,-0.22859225263492708,0.4225583428299793,0.6489115873578277,0.6465652442073972,0.8045576326246263,0.7758225088071332,1,1.0
07/15/2020 07:00:00,0.9463000153546628,0.0,0.6331287447056196,0.8294078458695247,0.2025824562848962,0.5340481783590637,0.5886967223174959,-0.22859225263492708,0.4225583428299793,0.6337537302528862,0.6342095079278912,0.8045576326246263,0.7737185028878181,1,1.0
07/15/2020 07:10:00,0.9550318901992849,0.0,0.6331287447056196,0.818472508655783,0.32238584018563204,0.5340481783590637,0.42460326285094674,-0.2940887048179781,0.4134818936731801,0.6441758346584567,0.6418137033236533,0.8045576326246263,0.764248173095771,1,1.0
07/15/2020 07:20:00,0.9724964011989143,0.0,0.648282722004525,0.8209018067139929,0.9461866610836799,0.5172245307709544,0.4552178112681342,-0.2940887048179781,0.4134818936731801,0.6621747389331949,0.6627241638729332,0.8045576326246263,0.766352557929737,1,1.0
07/15/2020 07:30:00,0.9637645263542922,0.0,0.6634365889803577,0.8391277571759854,-0.11172805254126228,0.5340481783590637,0.502976821396845,-0.2940887048179781,0.4134818936731801,0.6574389862338219,0.6560715652411655,0.8237884932241637,0.7821309975218116,1,1.0
07/15/2020 07:40:00,0.9637645263542922,0.0,0.6634365889803577,0.828192808401331,-0.14503417914277772,0.5340481783590637,0.4221527699619732,-0.2940887048179781,0.43163699457404736,0.6455963759823815,0.6437136575853618,0.8237884932241637,0.7726665524723498,1,1.0
07/15/2020 07:50:00,0.937568153198547,0.0,0.648282722004525,0.8269769940549614,0.4720435279068764,0.5340481783590637,0.3817413862810594,-0.2940887048179781,0.43163699457404736,0.626649036862175,0.6256536801718002,0.8237884932241637,0.7716138523073512,1,1.0
07/15/2020 08:00:00,0.9550318901992849,0.0,0.648282722004525,0.818472508655783,-0.07354136389372033,0.5340481783590637,0.41358190343381834,-0.2940887048179781,0.4134818936731801,0.6342279654146478,0.6361094621895977,0.8045576326246263,0.764248173095771,1,1.0
07/15/2020 08:10:00,0.9550318901992849,0.0,0.6634365889803577,0.818472508655783,-0.6715340480032823,0.5340481783590637,0.43072620463620975,-0.11943340673425144,0.4134818936731801,0.6342279654146478,0.6351600368019031,0.8045576326246263,0.764248173095771,1,1.0
07/15/2020 08:20:00,0.9550318901992849,0.0,0.6785905662792632,0.8257619565867677,0.1373050094395946,0.5340481783590637,0.36827210212104144,-0.11943340673425144,0.4134818936731801,0.6427542644709343,0.6418137033236533,0.8237884932241637,0.7705617476795977,1,1.0
07/15/2020 08:30:00,0.9550318901992849,0.0,0.6634365889803577,0.8306224948986297,-0.28554934597202464,0.5340481783590637,0.4074589616485554,-0.11943340673425144,0.4134818936731801,0.6342279654146478,0.6323084501798676,0.8045576326246263,0.7747700399828613,1,1.0
07/15/2020 08:40:00,0.9463000153546628,0.0,0.6634365889803577,0.8099672463784273,-0.4287764376371367,0.5172245307709544,0.44174740354420616,-0.11943340673425144,0.4134818936731801,0.6332795305691794,0.6304063245418594,0.8045576326246263,0.7568780379781009,1,1.0
07/15/2020 08:50:00,0.982021295006694,0.0,0.6634365889803577,0.8209018067139929,0.12078522931805008,0.5172245307709544,0.4368491464214727,-0.11943340673425144,0.4134818936731801,0.6512805635272209,0.6484673698454034,0.8045576326246263,0.766352557929737,1,1.0
07/15/2020 09:00:00,1.0217116029115054,0.0,0.6785905662792632,0.8269769940549614,0.9720204672251825,0.5172245307709544,0.555634088648287,-0.11943340673425144,0.4134818936731801,0.625226366854947,0.6237537259100917,0.8045576326246263,0.7716138523073512,1,1.0
07/15/2020 09:10:00,0.9463000153546628,0.0,0.6937478532703546,0.8330533467131944,0.004545654276946221,0.5340481783590637,0.38786432806632243,-0.11943340673425144,0.4134818936731801,0.6399121529594872,0.6370610589535941,0.8237884932241637,0.7768742280805103,1,1.0
07/15/2020 09:20:00,0.9558256958498403,0.0,0.6785905662792632,0.8306224948986297,-0.04534005357626734,0.5340481783590637,0.40990817046448697,-0.11943340673425144,0.4134818936731801,0.6318589892452547,0.6285052667938357,0.8045576326246263,0.7747700399828613,1,1.0
07/15/2020 09:30:00,0.9637645263542922,0.0,0.6785905662792632,0.8221168441821867,0.3085179016890132,0.5172245307709544,0.4503195541454007,-0.11943340673425144,0.4134818936731801,0.6403863881212468,0.6380115878276059,0.8045576326246263,0.767404971086953,1,1.0
07/15/2020 09:40:00,0.9891663198605904,0.0,0.6785905662792632,0.8099672463784273,-0.04933431774062045,0.5172245307709544,0.3829671945075012,-0.11943340673425144,0.4134818936731801,0.6247542958545436,0.6247042547841035,0.8045576326246263,0.7568780379781009,1,1.0
07/15/2020 09:50:00,0.8994662305937395,0.0,0.6785905662792632,0.813611581904831,0.9805773883710698,0.5172245307709544,0.4221527699619732,-0.11943340673425144,0.4134818936731801,0.631384789561548,0.6275558414061391,0.8045576326246263,0.7600364577214048,1,1.0
07/15/2020 10:00:00,0.9463000153546628,0.0,0.6785905662792632,0.8257619565867677,-0.1296596470796509,0.5340481783590637,0.4221527699619732,-0.11943340673425144,0.4134818936731801,0.6195432436517583,0.6190011171363652,0.8045576326246263,0.7705617476795977,1,1.0
07/15/2020 10:10:00,0.9066097201383578,0.0,0.6634365889803577,0.8014615956619843,-0.3879810657274491,0.5172245307709544,0.343779211416075,-0.25042344949373935,0.4134818936731801,0.6129116856031032,0.6104463928665913,0.8045576326246263,0.7495037769388571,1,1.0
07/15/2020 10:20:00,0.9201044161978091,0.0,0.6785905662792632,0.8160424337193957,-0.8797717380744676,0.5172245307709544,0.33030880369214694,-0.25042344949373935,0.4134818936731801,0.6228595548469121,0.6199505425240619,0.8045576326246263,0.7621428065037377,1,1.0
07/15/2020 10:30:00,0.937568153198547,0.0,0.6937478532703546,0.8160424337193957,0.25347547468406756,0.5172245307709544,0.31928872834806055,-0.25042344949373935,0.4134818936731801,0.6342279654146478,0.6323084501798676,0.8045576326246263,0.7621428065037377,1,1.0
07/15/2020 10:40:00,0.9709080158989105,0.0,0.6937478532703546,0.8038908937201942,-0.4429459205116922,0.5340481783590637,0.34867875261184816,-0.25042344949373935,0.4134818936731801,0.616227996798257,0.6171000593883416,0.8237884932241637,0.7516103258340769,1,1.0
07/15/2020 10:50:00,0.975670849802246,0.0,0.7089051402614461,0.8257619565867677,0.07348197121234548,0.5172245307709544,0.4625641536428892,-0.25042344949373935,0.4134818936731801,0.6304384833993829,0.6313579213058558,0.8237884932241637,0.7705617476795977,1,1.0
07/15/2020 11:00:00,0.9550318901992849,0.0,0.7089051402614461,0.8379134965859677,0.4752025508148202,0.5340481783590637,0.502976821396845,-0.25042344949373935,0.4134818936731801,0.6271232720239367,0.6209021392880562,0.8237884932241637,0.7810803352900377,1,1.0
07/15/2020 11:10:00,0.937568153198547,0.0,0.6937478532703546,0.82454769599675,1.1621719824781618,0.5340481783590637,0.5776766469734095,-0.3159199016767904,0.4134818936731801,0.603438016043001,0.6018905651105003,0.8237884932241637,0.7695102387200269,1,1.0
07/15/2020 11:20:00,0.9558256958498403,0.0,0.6785905662792632,0.8099672463784273,-0.8031137412495905,0.5172245307709544,0.384190595096991,-0.3159199016767904,0.4134818936731801,0.5977538284981615,0.5923864154530298,0.8045576326246263,0.7568780379781009,1,1.0
07/15/2020 11:30:00,0.9288362910424313,0.0,0.6937478532703546,0.8038908937201942,0.8970927540432616,0.5172245307709544,0.46134075305339717,-0.3159199016767904,0.4134818936731801,0.6309116542194939,0.6285052667938357,0.8045576326246263,0.7516103258340769,1,1.0
07/15/2020 11:40:00,0.9724964011989143,0.0,0.7089051402614461,0.8294078458695247,-0.05927710186950101,0.5172245307709544,0.39643760223142926,-0.3159199016767904,0.4134818936731801,0.6427531646512288,0.6399126455756295,0.8045576326246263,0.7737185028878181,1,1.0
07/15/2020 11:50:00,0.982021295006694,0.0,0.7089051402614461,0.8391277571759854,0.5518692921445709,0.5340481783590637,0.4858325201944536,-0.3159199016767904,0.4134818936731801,0.6437016349747501,0.6437136575853618,0.8237884932241637,0.7821309975218116,1,1.0
07/15/2020 12:00:00,0.9637645263542922,0.0,0.7089051402614461,0.8306224948986297,-0.7814978893488731,0.5340481783590637,0.37806765331172576,-0.3159199016767904,0.4134818936731801,0.6309116542194939,0.6304063245418594,0.8237884932241637,0.7747700399828613,1,1.0
07/15/2020 12:10:00,0.937568153198547,0.0,0.6937478532703546,0.8160424337193957,-1.1505927212456224,0.5340481783590637,0.23601675217029916,-0.3159199016767904,0.4134818936731801,0.6010690753516628,0.5980895531007682,0.8237884932241637,0.7621428065037377,1,1.0
07/15/2020 12:20:00,0.6795811771942886,0.0,0.648282722004525,0.7066871193865311,-3.3832560677876105,0.5004010105131778,-0.14850373512965656,-0.3159199016767904,0.4134818936731801,0.5267024243561217,0.5239486568911677,0.7660937429553996,0.6670777489531833,1,1.0
07/15/2020 12:30:00,-0.1110489208582855,0.0,0.04265053304467185,-0.007767341962119396,-2.13695425432975,0.09682420923750146,-0.9983674770913978,-0.3159199016767904,0.07777386652467733,-0.08671775948616885,-0.0853376460291827,0.266370955450856,0.02966219886983795,0,1.0
07/15/2020 12:40:00,-0.311088058994947,0.0,-0.24464133990356948,-0.32975693230247877,-0.4209340271641602,-0.32315834147312805,-0.9261168603307648,-0.3159199016767904,-0.37549560424866224,-0.17150757922893115,-0.1689848988688861,-0.0792840524323167,-0.2675761315612357,0,0.0
07/15/2020 12:50:00,-0.7500628375225231,0.0,-0.4712770357345616,-0.63959653639999,-2.7138910169316715,-0.507818011044806,-1.6731151160964217,-0.3159199016767904,-0.46609655371181435,-0.7242952703098006,-0.7231402067295507,-0.3095803520539614,-0.5600003344438831,0,0.0
07/15/2020 13:00:00,-0.9135876643554894,0.0,-0.7279478572039915,-0.8898985276778394,-0.9320162055987419,-0.8601292009474231,-1.480854872446445,-0.3159199016767904,-0.9188303827932971,-0.9047690852012972,-0.9037399096724938,-0.5781200802138164,-0.8011165362961763,0,0.0
07/15/2020 13:10:00,-1.0001117570212228,0.0,-0.8486641358753877,-1.0138350685072028,-0.10466080011373963,-0.9942675049428714,-1.4661599405691148,-0.33775396014221687,-0.9912258471717702,-0.911400111079128,-0.910393576194244,-0.7123324798350054,-0.9222039431556057,0,0.0
07/15/2020 13:20:00,-1.4390865228602938,0.0,-1.0447428779329473,-1.3346100098184557,-2.106230859556529,-1.1116015155608399,-2.1507048963652564,-0.33775396014221687,-1.0636108492607033,-1.5262408362453443,-1.5244324878883209,-0.9231618447410785,-1.2411185807694918,0,0.0
07/15/2020 13:30:00,-1.5510135763749158,0.0,-1.3461751901090033,-1.519298424057498,0.07136439062746415,-1.4466674671425306,-1.8874179180715234,-0.33775396014221687,-1.4615265486911828,-1.5627144409910052,-1.5634034597961535,-1.2105043774946174,-1.4285301931491394,0,0.0
07/15/2020 13:40:00,-1.602610969038066,0.0,-1.4214903248968698,-1.5764063503798613,-0.3301065474647435,-1.5471351745108082,-1.9119109692856193,-0.33775396014221687,-1.5338380394299633,-1.6081880123058332,-1.606177615090018,-1.2871015374188841,-1.4870677434373183,0,0.0
07/15/2020 13:50:00,-1.585940657032692,0.0,-1.4365533959836772,-1.5788356484380721,0.8426962920761996,-1.5973612610446326,-1.8617016267770694,-0.33775396014221687,-1.5699906185801522,-1.5650833816823424,-1.562453464867134,-1.3253933951235763,-1.489564137192547,0,0.0
